date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:28	62057/62057	---MCZ	200	added ('OK')	text/html	etag:%221766836826-1%22	https://www.academie-francaise.fr/prix-halphen	./www.academie-francaise.fr/prix-halphen.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:31	41650/41650	---MCZ	200	added ('OK')	text/html	etag:%221766836829-1%22	https://www.academie-francaise.fr/prix-de-joest	./www.academie-francaise.fr/prix-de-joest.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:34	60725/60725	---MCZ	200	added ('OK')	text/html	etag:%221766836831-1%22	https://www.academie-francaise.fr/prix-de-jouy	./www.academie-francaise.fr/prix-de-jouy.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:40	152739/152739	---MCZ	200	added ('OK')	text/html	etag:%221766836838-1%22	https://www.academie-francaise.fr/prix-juteau-duvigneaux	./www.academie-francaise.fr/prix-juteau-duvigneaux.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:46	43797/43797	---MCZ	200	added ('OK')	text/html	etag:%221766836844-1%22	https://www.academie-francaise.fr/prix-lafontaine	./www.academie-francaise.fr/prix-lafontaine.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:52	69365/69365	---MCZ	200	added ('OK')	text/html	etag:%221766836851-1%22	https://www.academie-francaise.fr/prix-louis-paul-miller	./www.academie-francaise.fr/prix-louis-paul-miller.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:58	47222/47222	---MCZ	200	added ('OK')	text/html	etag:%221766836856-1%22	https://www.academie-francaise.fr/prix-nicolas-missarel	./www.academie-francaise.fr/prix-nicolas-missarel.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:04	38558/38558	---M-Z	200	added ('OK')	text/html	etag:%221766836863-1%22	https://www.academie-francaise.fr/prix-helene-porges	./www.academie-francaise.fr/prix-helene-porges.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:11	48013/48013	---MCZ	200	added ('OK')	text/html	etag:%221766836869-1%22	https://www.academie-francaise.fr/prix-paul-teissonniere	./www.academie-francaise.fr/prix-paul-teissonniere.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:17	69966/69966	---MCZ	200	added ('OK')	text/html	etag:%221766836875-1%22	https://www.academie-francaise.fr/prix-vega-et-lods-de-wegmann	./www.academie-francaise.fr/prix-vega-et-lods-de-wegmann.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:20	31047/31047	---M-Z	200	added ('OK')	text/html	etag:%221766836879-1%22	https://www.academie-francaise.fr/prix-special-du-bicentenaire-du-concours-de-1786	./www.academie-francaise.fr/prix-special-du-bicentenaire-du-concours-de-1786.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:21	130430/130430	---MCZ	200	added ('OK')	text/html	etag:%221766836880-1%22	https://www.academie-francaise.fr/prix-charles-blanc	./www.academie-francaise.fr/prix-charles-blanc.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:21	46288/46288	---MCZ	200	added ('OK')	text/html	etag:%221766836880-1%22	https://www.academie-francaise.fr/prix-broquette-gonin-histoire	./www.academie-francaise.fr/prix-broquette-gonin-histoire.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:22	48781/48781	---MCZ	200	added ('OK')	text/html	etag:%221766836880-1%22	https://www.academie-francaise.fr/prix-feydeau-de-brou	./www.academie-francaise.fr/prix-feydeau-de-brou.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:22	72864/72864	---MCZ	200	added ('OK')	text/html	etag:%221766836881-1%22	https://www.academie-francaise.fr/prix-hercule-catenacci	./www.academie-francaise.fr/prix-hercule-catenacci.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:22	36696/36696	---M-Z	200	added ('OK')	text/html	etag:%221766836881-1%22	https://www.academie-francaise.fr/prix-du-baron-de-courcel	./www.academie-francaise.fr/prix-du-baron-de-courcel.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:23	35342/35342	---M-Z	200	added ('OK')	text/html	etag:%221766836882-1%22	https://www.academie-francaise.fr/prix-pierre-gentil	./www.academie-francaise.fr/prix-pierre-gentil.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:24	35826/35826	---M-Z	200	added ('OK')	text/html	etag:%221766836883-1%22	https://www.academie-francaise.fr/prix-antoine-girard	./www.academie-francaise.fr/prix-antoine-girard.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:25	37259/37259	---M-Z	200	added ('OK')	text/html	etag:%221766836884-1%22	https://www.academie-francaise.fr/prix-dhistoire	./www.academie-francaise.fr/prix-dhistoire.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:26	34182/34182	---M-Z	200	added ('OK')	text/html	etag:%221766836885-1%22	https://www.academie-francaise.fr/prix-dhistoire-generale	./www.academie-francaise.fr/prix-dhistoire-generale.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:27	31340/31340	---M-Z	200	added ('OK')	text/html	etag:%221766836885-1%22	https://www.academie-francaise.fr/prix-dhistoire-litteraire	./www.academie-francaise.fr/prix-dhistoire-litteraire.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:28	34611/34611	---M-Z	200	added ('OK')	text/html	etag:%221766836887-1%22	https://www.academie-francaise.fr/prix-yvan-loiseau	./www.academie-francaise.fr/prix-yvan-loiseau.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:28	63219/63219	---MCZ	200	added ('OK')	text/html	etag:%221766836887-1%22	https://www.academie-francaise.fr/prix-general-muteau	./www.academie-francaise.fr/prix-general-muteau.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:29	54687/54687	---MCZ	200	added ('OK')	text/html	etag:%221766836887-1%22	https://www.academie-francaise.fr/prix-rene-petiet	./www.academie-francaise.fr/prix-rene-petiet.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:29	44751/44751	---MCZ	200	added ('OK')	text/html	etag:%221766836888-1%22	https://www.academie-francaise.fr/prix-eugene-piccard	./www.academie-francaise.fr/prix-eugene-piccard.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:30	70545/70545	---MCZ	200	added ('OK')	text/html	etag:%221766836888-1%22	https://www.academie-francaise.fr/prix-alberic-rocheron	./www.academie-francaise.fr/prix-alberic-rocheron.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:30	70978/70978	---MCZ	200	added ('OK')	text/html	etag:%221766836889-1%22	https://www.academie-francaise.fr/prix-marie-eugene-simon-henri-martin	./www.academie-francaise.fr/prix-marie-eugene-simon-henri-martin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:31	224327/224327	---MCZ	200	added ('OK')	text/html	etag:%221766836889-1%22	https://www.academie-francaise.fr/prix-therouanne	./www.academie-francaise.fr/prix-therouanne.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:31	53501/53501	---MCZ	200	added ('OK')	text/html	etag:%221766836890-1%22	https://www.academie-francaise.fr/prix-toutain	./www.academie-francaise.fr/prix-toutain.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:32	36175/36175	---M-Z	200	added ('OK')	text/html	etag:%221766836891-1%22	https://www.academie-francaise.fr/prix-jean-walter	./www.academie-francaise.fr/prix-jean-walter.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:34	47440/47440	---MCZ	200	added ('OK')	text/html	etag:%221766836893-1%22	https://www.academie-francaise.fr/prix-jean-leduc	./www.academie-francaise.fr/prix-jean-leduc.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:35	32570/32570	---M-Z	200	added ('OK')	text/html	etag:%221766836894-1%22	https://www.academie-francaise.fr/prix-alfred-mortier	./www.academie-francaise.fr/prix-alfred-mortier.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:37	31264/31264	---M-Z	200	added ('OK')	text/html	etag:%221766836896-1%22	https://www.academie-francaise.fr/prix-de-soussay	./www.academie-francaise.fr/prix-de-soussay.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:39	53083/53083	---MCZ	200	added ('OK')	text/html	etag:%221766836898-1%22	https://www.academie-francaise.fr/prix-toirac	./www.academie-francaise.fr/prix-toirac.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:41	35188/35188	---M-Z	200	added ('OK')	text/html	etag:%221766836899-1%22	https://www.academie-francaise.fr/prix-aubry-vitet	./www.academie-francaise.fr/prix-aubry-vitet.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:42	32318/32318	---M-Z	200	added ('OK')	text/html	etag:%221766836901-1%22	https://www.academie-francaise.fr/prix-bonardi	./www.academie-francaise.fr/prix-bonardi.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:44	45724/45724	---MCZ	200	added ('OK')	text/html	etag:%221766836903-1%22	https://www.academie-francaise.fr/prix-ferrieres	./www.academie-francaise.fr/prix-ferrieres.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:45	32189/32189	---M-Z	200	added ('OK')	text/html	etag:%221766836904-1%22	https://www.academie-francaise.fr/prix-mme-marie-josephine-juglar	./www.academie-francaise.fr/prix-mme-marie-josephine-juglar.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:45	80212/80212	---MCZ	200	added ('OK')	text/html	etag:%221766836904-1%22	https://www.academie-francaise.fr/prix-lange	./www.academie-francaise.fr/prix-lange.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:46	45241/45241	---MCZ	200	added ('OK')	text/html	etag:%221766836905-1%22	https://www.academie-francaise.fr/prix-xavier-marmier	./www.academie-francaise.fr/prix-xavier-marmier.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:46	30911/30911	---M-Z	200	added ('OK')	text/html	etag:%221766836905-1%22	https://www.academie-francaise.fr/medaille-dhonneur	./www.academie-francaise.fr/medaille-dhonneur.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:47	60141/60141	---MCZ	200	added ('OK')	text/html	etag:%221766836905-1%22	https://www.academie-francaise.fr/prix-monbinne	./www.academie-francaise.fr/prix-monbinne.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:47	43531/43531	---MCZ	200	added ('OK')	text/html	etag:%221766836906-1%22	https://www.academie-francaise.fr/prix-pierre-de-regnier	./www.academie-francaise.fr/prix-pierre-de-regnier.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:48	33799/33799	---M-Z	200	added ('OK')	text/html	etag:%221766836906-1%22	https://www.academie-francaise.fr/prix-valentine-abraham-verlain	./www.academie-francaise.fr/prix-valentine-abraham-verlain.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:48	48134/48134	---MCZ	200	added ('OK')	text/html	etag:%221766836907-1%22	https://www.academie-francaise.fr/prix-verriere	./www.academie-francaise.fr/prix-verriere.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:49	32822/32822	---M-Z	200	added ('OK')	text/html	etag:%221766836907-1%22	https://www.academie-francaise.fr/prix-pierre-villey	./www.academie-francaise.fr/prix-pierre-villey.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:01:49	32139/32139	---M-Z	200	added ('OK')	text/html	etag:%221766836908-1%22	https://www.academie-francaise.fr/prix-jean-jacques-berger	./www.academie-francaise.fr/prix-jean-jacques-berger.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:01:50	41574/41574	---MCZ	200	added ('OK')	text/html	etag:%221766836909-1%22	https://www.academie-francaise.fr/prix-claude-berthault	./www.academie-francaise.fr/prix-claude-berthault.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:01:51	38200/38200	---M-Z	200	added ('OK')	text/html	etag:%221766836910-1%22	https://www.academie-francaise.fr/prix-du-chanoine-bouard	./www.academie-francaise.fr/prix-du-chanoine-bouard.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:01:53	36658/36658	---M-Z	200	added ('OK')	text/html	etag:%221766836912-1%22	https://www.academie-francaise.fr/prix-dupuis	./www.academie-francaise.fr/prix-dupuis.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:01:56	40750/40750	---M-Z	200	added ('OK')	text/html	etag:%221766836914-1%22	https://www.academie-francaise.fr/grand-prix-de-litterature-henri-gal	./www.academie-francaise.fr/grand-prix-de-litterature-henri-gal.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:03	37326/37326	---M-Z	200	added ('OK')	text/html	etag:%221766836922-1%22	https://www.academie-francaise.fr/prix-habert-begin	./www.academie-francaise.fr/prix-habert-begin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:04	31899/31899	---M-Z	200	added ('OK')	text/html	etag:%221766836923-1%22	https://www.academie-francaise.fr/prix-hugot	./www.academie-francaise.fr/prix-hugot.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:05	33061/33061	---M-Z	200	added ('OK')	text/html	etag:%221766836923-1%22	https://www.academie-francaise.fr/prix-hure-bastendorff	./www.academie-francaise.fr/prix-hure-bastendorff.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:05	34318/34318	---M-Z	200	added ('OK')	text/html	etag:%221766836924-1%22	https://www.academie-francaise.fr/prix-lambert	./www.academie-francaise.fr/prix-lambert.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:06	33447/33447	---M-Z	200	added ('OK')	text/html	etag:%221766836924-1%22	https://www.academie-francaise.fr/prix-lequeux	./www.academie-francaise.fr/prix-lequeux.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:06	39419/39419	---MCZ	200	added ('OK')	text/html	etag:%221766836925-1%22	https://www.academie-francaise.fr/prix-francois-victor-noury	./www.academie-francaise.fr/prix-francois-victor-noury.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:06	32742/32742	---M-Z	200	added ('OK')	text/html	etag:%221766836925-1%22	https://www.academie-francaise.fr/prix-thorlet	./www.academie-francaise.fr/prix-thorlet.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:07	41744/41744	---MCZ	200	added ('OK')	text/html	etag:%221766836926-1%22	https://www.academie-francaise.fr/prix-alfred-verdaguer	./www.academie-francaise.fr/prix-alfred-verdaguer.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/prix-de-linstitut)
12:02:07	42600/42600	---M--	200	added ('OK')	image/jpeg	etag:%22a668-64533d65320a0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/10.jpg?itok=8YmcpdID	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/100420.jpg	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:08	31346/31346	---M-Z	200	added ('OK')	text/html	etag:%221766836927-1%22	https://www.academie-francaise.fr/karol-beffa	./www.academie-francaise.fr/karol-beffa.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:08	31374/31374	---M-Z	200	added ('OK')	text/html	etag:%221766836927-1%22	https://www.academie-francaise.fr/michel-brix	./www.academie-francaise.fr/michel-brix.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:08	30725/30725	---M-Z	200	added ('OK')	text/html	etag:%221766836927-1%22	https://www.academie-francaise.fr/olivier-cadiot	./www.academie-francaise.fr/olivier-cadiot.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:08	32344/32344	---M-Z	200	added ('OK')	text/html	etag:%221766836927-1%22	https://www.academie-francaise.fr/guillaume-metayer	./www.academie-francaise.fr/guillaume-metayer.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:09	32747/32747	---M-Z	200	added ('OK')	text/html	etag:%221766836928-1%22	https://www.academie-francaise.fr/michel-orcel	./www.academie-francaise.fr/michel-orcel.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:10	31817/31817	---M-Z	200	added ('OK')	text/html	etag:%221766836876-1%22	https://www.academie-francaise.fr/alban-peres	./www.academie-francaise.fr/alban-peres.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:10	31342/31342	---M-Z	200	added ('OK')	text/html	etag:%221766836929-1%22	https://www.academie-francaise.fr/jean-numa-ducange	./www.academie-francaise.fr/jean-numa-ducange.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:10	31425/31425	---M-Z	200	added ('OK')	text/html	etag:%221766836929-1%22	https://www.academie-francaise.fr/mehdi-ghouirgate	./www.academie-francaise.fr/mehdi-ghouirgate.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:10	30790/30790	---M-Z	200	added ('OK')	text/html	etag:%221766836929-1%22	https://www.academie-francaise.fr/brigitte-fontaine	./www.academie-francaise.fr/brigitte-fontaine.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:11	30778/30778	---M-Z	200	added ('OK')	text/html	etag:%221766836930-1%22	https://www.academie-francaise.fr/michel-hazanavicius	./www.academie-francaise.fr/michel-hazanavicius.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:11	31386/31386	---M-Z	200	added ('OK')	text/html	etag:%221766836930-1%22	https://www.academie-francaise.fr/bruno-corty	./www.academie-francaise.fr/bruno-corty.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:11	30743/30743	---M-Z	200	added ('OK')	text/html	etag:%221766836930-1%22	https://www.academie-francaise.fr/souleymane-bachir-diagne	./www.academie-francaise.fr/souleymane-bachir-diagne.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:11	30696/30696	---M-Z	200	added ('OK')	text/html	etag:%221766836930-1%22	https://www.academie-francaise.fr/fabrice-humbert	./www.academie-francaise.fr/fabrice-humbert.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:12	31339/31339	---M-Z	200	added ('OK')	text/html	etag:%221766836931-1%22	https://www.academie-francaise.fr/christophe-pradeau	./www.academie-francaise.fr/christophe-pradeau.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:12	31429/31429	---M-Z	200	added ('OK')	text/html	etag:%221766836931-1%22	https://www.academie-francaise.fr/daniel-vigne	./www.academie-francaise.fr/daniel-vigne.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:12	30704/30704	---M-Z	200	added ('OK')	text/html	etag:%221766836931-1%22	https://www.academie-francaise.fr/alice-kaplan	./www.academie-francaise.fr/alice-kaplan.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:15	31890/31890	---M-Z	200	added ('OK')	text/html	etag:%221766836933-1%22	https://www.academie-francaise.fr/akira-mizubayashi	./www.academie-francaise.fr/akira-mizubayashi.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:16	32957/32957	---M-Z	200	added ('OK')	text/html	etag:%221766836935-1%22	https://www.academie-francaise.fr/martin-rueff	./www.academie-francaise.fr/martin-rueff.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:18	31405/31405	---M-Z	200	added ('OK')	text/html	etag:%221766836937-1%22	https://www.academie-francaise.fr/antoine-choplin	./www.academie-francaise.fr/antoine-choplin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:20	31423/31423	---M-Z	200	added ('OK')	text/html	etag:%221766836939-1%22	https://www.academie-francaise.fr/jean-clement-martin	./www.academie-francaise.fr/jean-clement-martin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:21	30799/30799	---M-Z	200	added ('OK')	text/html	etag:%221766836940-1%22	https://www.academie-francaise.fr/thierry-dominique-humbrecht-0	./www.academie-francaise.fr/thierry-dominique-humbrecht-0.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:22	31396/31396	---M-Z	200	added ('OK')	text/html	etag:%221766836941-1%22	https://www.academie-francaise.fr/baptiste-amann	./www.academie-francaise.fr/baptiste-amann.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:24	32570/32570	---M-Z	200	added ('OK')	text/html	etag:%221766836943-1%22	https://www.academie-francaise.fr/michel-bernard-0	./www.academie-francaise.fr/michel-bernard-0.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:25	31398/31398	---M-Z	200	added ('OK')	text/html	etag:%221766836944-1%22	https://www.academie-francaise.fr/francois-cassingena-trevedy	./www.academie-francaise.fr/francois-cassingena-trevedy.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:26	33071/33071	---M-Z	200	added ('OK')	text/html	etag:%221766836945-1%22	https://www.academie-francaise.fr/olympia-alberti	./www.academie-francaise.fr/olympia-alberti.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:26	30737/30737	---M-Z	200	added ('OK')	text/html	etag:%221766836945-1%22	https://www.academie-francaise.fr/jocelyn-benoist	./www.academie-francaise.fr/jocelyn-benoist.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:27	30773/30773	---M-Z	200	added ('OK')	text/html	etag:%221766836946-1%22	https://www.academie-francaise.fr/jean-christophe-bailly	./www.academie-francaise.fr/jean-christophe-bailly.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:27	31830/31830	---M-Z	200	added ('OK')	text/html	etag:%221766836946-1%22	https://www.academie-francaise.fr/leila-ben-hamad	./www.academie-francaise.fr/leila-ben-hamad.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:27	30987/30987	---M-Z	200	added ('OK')	text/html	etag:%221766836946-1%22	https://www.academie-francaise.fr/william-boyd	./www.academie-francaise.fr/william-boyd.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:27	31104/31104	---M-Z	200	added ('OK')	text/html	etag:%221766836947-1%22	https://www.academie-francaise.fr/emanuele-cutinelli-rendina	./www.academie-francaise.fr/emanuele-cutinelli-rendina.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:28	31036/31036	---M-Z	200	added ('OK')	text/html	etag:%221766836947-1%22	https://www.academie-francaise.fr/patricia-reznikov	./www.academie-francaise.fr/patricia-reznikov.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:28	31092/31092	---M-Z	200	added ('OK')	text/html	etag:%221766836947-1%22	https://www.academie-francaise.fr/hendrik-ziegler	./www.academie-francaise.fr/hendrik-ziegler.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:28	30737/30737	---M-Z	200	added ('OK')	text/html	etag:%221766836947-1%22	https://www.academie-francaise.fr/gerald-sibleyras	./www.academie-francaise.fr/gerald-sibleyras.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:29	31448/31448	---M-Z	200	added ('OK')	text/html	etag:%221766836948-1%22	https://www.academie-francaise.fr/catherine-pont-humbert	./www.academie-francaise.fr/catherine-pont-humbert.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:29	31351/31351	---M-Z	200	added ('OK')	text/html	etag:%221766836948-1%22	https://www.academie-francaise.fr/silvia-majerska	./www.academie-francaise.fr/silvia-majerska.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:30	31288/31288	---M-Z	200	added ('OK')	text/html	etag:%221766836949-1%22	https://www.academie-francaise.fr/clara-yse	./www.academie-francaise.fr/clara-yse.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:30	31365/31365	---M-Z	200	added ('OK')	text/html	etag:%221766836949-1%22	https://www.academie-francaise.fr/jean-nicolas-illouz	./www.academie-francaise.fr/jean-nicolas-illouz.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
12:02:31	31391/31391	---M-Z	200	added ('OK')	text/html	etag:%221766836950-1%22	https://www.academie-francaise.fr/gregoire-leprince-ringuet	./www.academie-francaise.fr/gregoire-leprince-ringuet.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/les-laureats)
